subject,seed_dir,control,metric,k,value,k80,k90,k95,original_heldout_event_nll,reconstructed_heldout_event_nll,nll_loss
epilepsiae_922,seed_20260726,rank_shuffle_gru,pca_reconstruction,16,0.999239862976948,1,2,3,1.5194094838545658,1.5195831362081953,0.00017365235362953868
epilepsiae_922,seed_20260726,rank_shuffle_gru,pca_reconstruction,32,0.999999999999998,1,2,3,1.5194094838545658,1.5194094473531883,-3.650137747612803e-08
epilepsiae_958,seed_20260726,full_history_gru,pca_inventory,-1,1.9454188026500567,2,4,4,2.3251886717285273,,
epilepsiae_958,seed_20260726,full_history_gru,pca_reconstruction,0,0.0,2,4,4,2.3251886717285273,2.3421843063122463,0.016995634583719
epilepsiae_958,seed_20260726,full_history_gru,pca_reconstruction,1,0.6966845510892034,2,4,4,2.3251886717285273,2.35317952371748,0.02799085198895268
epilepsiae_958,seed_20260726,full_history_gru,pca_reconstruction,2,0.8075130882090508,2,4,4,2.3251886717285273,2.334839467807674,0.009650796079146762
epilepsiae_958,seed_20260726,full_history_gru,pca_reconstruction,4,0.957371992105735,2,4,4,2.3251886717285273,2.326741493525274,0.0015528217967468727
epilepsiae_958,seed_20260726,full_history_gru,pca_reconstruction,8,0.9893237205423013,2,4,4,2.3251886717285273,2.325398587947335,0.0002099162188078374
epilepsiae_958,seed_20260726,full_history_gru,pca_reconstruction,16,0.9984226223559486,2,4,4,2.3251886717285273,2.3252684968254047,7.982509687742834e-05
epilepsiae_958,seed_20260726,full_history_gru,pca_reconstruction,32,0.9999999999999987,2,4,4,2.3251886717285273,2.3251886680340155,-3.6945118075948358e-09
epilepsiae_958,seed_20260726,rank_shuffle_gru,pca_inventory,-1,1.3514451981637503,1,2,3,2.290655077788947,,
epilepsiae_958,seed_20260726,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,3,2.290655077788947,2.34687643587168,0.0562213580827331
epilepsiae_958,seed_20260726,rank_shuffle_gru,pca_reconstruction,1,0.8535295689123974,1,2,3,2.290655077788947,2.3120189715261605,0.02136389373721359
epilepsiae_958,seed_20260726,rank_shuffle_gru,pca_reconstruction,2,0.9306379219101688,1,2,3,2.290655077788947,2.3028531715912535,0.01219809380230652
epilepsiae_958,seed_20260726,rank_shuffle_gru,pca_reconstruction,4,0.9858764570269978,1,2,3,2.290655077788947,2.290664771226093,9.693437145852357e-06
epilepsiae_958,seed_20260726,rank_shuffle_gru,pca_reconstruction,8,0.9958281250894448,1,2,3,2.290655077788947,2.290713544710519,5.846692157218669e-05
epilepsiae_958,seed_20260726,rank_shuffle_gru,pca_reconstruction,16,0.9993415868819893,1,2,3,2.290655077788947,2.2906384285271453,-1.6649261801671145e-05
epilepsiae_958,seed_20260726,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999988,1,2,3,2.290655077788947,2.290655112165002,3.437605489153839e-08
yuquan_chengshuai,seed_20260726,full_history_gru,pca_inventory,-1,1.9010469856664869,2,3,4,1.3467984654452225,,
yuquan_chengshuai,seed_20260726,full_history_gru,pca_reconstruction,0,0.0,2,3,4,1.3467984654452225,1.4330373683805004,0.08623890293527792
yuquan_chengshuai,seed_20260726,full_history_gru,pca_reconstruction,1,0.7556915432622867,2,3,4,1.3467984654452225,1.376636487527613,0.029838022082390392
yuquan_chengshuai,seed_20260726,full_history_gru,pca_reconstruction,2,0.8586609747025666,2,3,4,1.3467984654452225,1.3558755431532012,0.00907707770797872
yuquan_chengshuai,seed_20260726,full_history_gru,pca_reconstruction,4,0.9804487439422039,2,3,4,1.3467984654452225,1.346291273146031,-0.0005071922991914946
yuquan_chengshuai,seed_20260726,full_history_gru,pca_reconstruction,8,0.9951531541768961,2,3,4,1.3467984654452225,1.3469136472983352,0.00011518185311265583
yuquan_chengshuai,seed_20260726,full_history_gru,pca_reconstruction,16,0.9994691254439979,2,3,4,1.3467984654452225,1.3468909247013543,9.245925613177164e-05
yuquan_chengshuai,seed_20260726,full_history_gru,pca_reconstruction,32,0.9999999999999986,2,3,4,1.3467984654452225,1.3467984758115996,1.036637709006527e-08
yuquan_chengshuai,seed_20260726,rank_shuffle_gru,pca_inventory,-1,1.4592191712019948,1,2,3,1.3624931021326034,,
yuquan_chengshuai,seed_20260726,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,3,1.3624931021326034,1.4719434776106417,0.10945037547803826
yuquan_chengshuai,seed_20260726,rank_shuffle_gru,pca_reconstruction,1,0.841657140786484,1,2,3,1.3624931021326034,1.3858844231996392,0.023391321067035786
yuquan_chengshuai,seed_20260726,rank_shuffle_gru,pca_reconstruction,2,0.9431754413645466,1,2,3,1.3624931021326034,1.3797967787921297,0.017303676659526257
yuquan_chengshuai,seed_20260726,rank_shuffle_gru,pca_reconstruction,4,0.989056313092592,1,2,3,1.3624931021326034,1.3639295793488384,0.001436477216234966
yuquan_chengshuai,seed_20260726,rank_shuffle_gru,pca_reconstruction,8,0.9969750962980797,1,2,3,1.3624931021326034,1.3631797455752448,0.0006866434426413548
yuquan_chengshuai,seed_20260726,rank_shuffle_gru,pca_reconstruction,16,0.9996793925210701,1,2,3,1.3624931021326034,1.362504703381597,1.1601248993464708e-05
yuquan_chengshuai,seed_20260726,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999979,1,2,3,1.3624931021326034,1.362493018790274,-8.334232948215003e-08
yuquan_chenziyang,seed_20260726,full_history_gru,pca_inventory,-1,1.77615251306452,2,3,4,1.8304536982268398,,
yuquan_chenziyang,seed_20260726,full_history_gru,pca_reconstruction,0,0.0,2,3,4,1.8304536982268398,1.9460631067130196,0.11560940848617984
yuquan_chenziyang,seed_20260726,full_history_gru,pca_reconstruction,1,0.7422262217274405,2,3,4,1.8304536982268398,1.8706349026164935,0.04018120438965367
yuquan_chenziyang,seed_20260726,full_history_gru,pca_reconstruction,2,0.845309324553793,2,3,4,1.8304536982268398,1.8597426532441996,0.02928895501735984
yuquan_chenziyang,seed_20260726,full_history_gru,pca_reconstruction,4,0.9749145702222227,2,3,4,1.8304536982268398,1.8280777457891393,-0.0023759524377005015
yuquan_chenziyang,seed_20260726,full_history_gru,pca_reconstruction,8,0.9949169149714135,2,3,4,1.8304536982268398,1.8296706747075882,-0.0007830235192516355
yuquan_chenziyang,seed_20260726,full_history_gru,pca_reconstruction,16,0.99937251339146,2,3,4,1.8304536982268398,1.8304916374616458,3.7939234805994815e-05
yuquan_chenziyang,seed_20260726,full_history_gru,pca_reconstruction,32,0.9999999999999983,2,3,4,1.8304536982268398,1.8304536983256936,9.885381402341409e-11
yuquan_chenziyang,seed_20260726,rank_shuffle_gru,pca_inventory,-1,1.37247782618685,1,2,2,1.850577636799294,,
yuquan_chenziyang,seed_20260726,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,2,1.850577636799294,1.998074411530818,0.1474967747315239
yuquan_chenziyang,seed_20260726,rank_shuffle_gru,pca_reconstruction,1,0.8513105306477975,1,2,2,1.850577636799294,1.8578681419688743,0.007290505169580186
yuquan_chenziyang,seed_20260726,rank_shuffle_gru,pca_reconstruction,2,0.9534551818244917,1,2,2,1.850577636799294,1.8557402007171169,0.005162563917822771
yuquan_chenziyang,seed_20260726,rank_shuffle_gru,pca_reconstruction,4,0.9899684580227186,1,2,2,1.850577636799294,1.8496178664898264,-0.0009597703094677001
yuquan_chenziyang,seed_20260726,rank_shuffle_gru,pca_reconstruction,8,0.9978768123059433,1,2,2,1.850577636799294,1.8500666500336587,-0.000510986765635435
yuquan_chenziyang,seed_20260726,rank_shuffle_gru,pca_reconstruction,16,0.9997803591111281,1,2,2,1.850577636799294,1.8506624684163395,8.483161704542219e-05
yuquan_chenziyang,seed_20260726,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999978,1,2,2,1.850577636799294,1.8505776224042885,-1.4395005631939739e-08
yuquan_gaolan,seed_20260726,full_history_gru,pca_inventory,-1,1.9219397071757252,2,3,4,1.9383617504557125,,
yuquan_gaolan,seed_20260726,full_history_gru,pca_reconstruction,0,0.0,2,3,4,1.9383617504557125,2.0443057882556994,0.10594403779998696
yuquan_gaolan,seed_20260726,full_history_gru,pca_reconstruction,1,0.6861402038720574,2,3,4,1.9383617504557125,2.0084668179940075,0.07010506753829504
yuquan_gaolan,seed_20260726,full_history_gru,pca_reconstruction,2,0.8453989667449862,2,3,4,1.9383617504557125,1.9502672336342248,0.011905483178512366
yuquan_gaolan,seed_20260726,full_history_gru,pca_reconstruction,4,0.9763820591083086,2,3,4,1.9383617504557125,1.9380219546543478,-0.0003397958013646729
yuquan_gaolan,seed_20260726,full_history_gru,pca_reconstruction,8,0.9950125880994533,2,3,4,1.9383617504557125,1.9381532107685064,-0.0002085396872060219
yuquan_gaolan,seed_20260726,full_history_gru,pca_reconstruction,16,0.9992203432708324,2,3,4,1.9383617504557125,1.9387874386672277,0.0004256882115152294
yuquan_gaolan,seed_20260726,full_history_gru,pca_reconstruction,32,0.9999999999999984,2,3,4,1.9383617504557125,1.938361745352995,-5.102717359761755e-09
yuquan_gaolan,seed_20260726,rank_shuffle_gru,pca_inventory,-1,1.3667017761290965,1,2,3,1.9653661632564339,,
yuquan_gaolan,seed_20260726,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,3,1.9653661632564339,2.0456294799180457,0.0802633166616118
yuquan_gaolan,seed_20260726,rank_shuffle_gru,pca_reconstruction,1,0.8426473761116369,1,2,3,1.9653661632564339,1.9991940789893734,0.03382791573293953
yuquan_gaolan,seed_20260726,rank_shuffle_gru,pca_reconstruction,2,0.9242175565934685,1,2,3,1.9653661632564339,1.9986716832869291,0.03330552003049525
yuquan_gaolan,seed_20260726,rank_shuffle_gru,pca_reconstruction,4,0.9868685642750686,1,2,3,1.9653661632564339,1.9657625033562849,0.0003963400998510114
yuquan_gaolan,seed_20260726,rank_shuffle_gru,pca_reconstruction,8,0.9972239839340395,1,2,3,1.9653661632564339,1.9648656051051296,-0.0005005581513042312
yuquan_gaolan,seed_20260726,rank_shuffle_gru,pca_reconstruction,16,0.9996251658462676,1,2,3,1.9653661632564339,1.9653820605062458,1.5897249811880343e-05
yuquan_gaolan,seed_20260726,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999981,1,2,3,1.9653661632564339,1.9653661603875163,-2.8689175479712503e-09
yuquan_hanyuxuan,seed_20260726,full_history_gru,pca_inventory,-1,1.8829067005651454,2,3,4,2.595168582727864,,
yuquan_hanyuxuan,seed_20260726,full_history_gru,pca_reconstruction,0,0.0,2,3,4,2.595168582727864,2.618204143787782,0.02303556105991822
yuquan_hanyuxuan,seed_20260726,full_history_gru,pca_reconstruction,1,0.712342850305706,2,3,4,2.595168582727864,2.623314140213495,0.0281455574856313
yuquan_hanyuxuan,seed_20260726,full_history_gru,pca_reconstruction,2,0.8643914345725929,2,3,4,2.595168582727864,2.5992541175495623,0.004085534821698378
yuquan_hanyuxuan,seed_20260726,full_history_gru,pca_reconstruction,4,0.9665428621995019,2,3,4,2.595168582727864,2.5944572757764686,-0.0007113069513953185
yuquan_hanyuxuan,seed_20260726,full_history_gru,pca_reconstruction,8,0.9940945857772006,2,3,4,2.595168582727864,2.594880975442127,-0.00028760728573695715
yuquan_hanyuxuan,seed_20260726,full_history_gru,pca_reconstruction,16,0.9991908880452678,2,3,4,2.595168582727864,2.5951445963908135,-2.398633705036346e-05
yuquan_hanyuxuan,seed_20260726,full_history_gru,pca_reconstruction,32,0.999999999999998,2,3,4,2.595168582727864,2.595168548343563,-3.4384300739986884e-08
yuquan_hanyuxuan,seed_20260726,rank_shuffle_gru,pca_inventory,-1,1.2996711997601558,1,2,3,2.613597707005838,,
yuquan_hanyuxuan,seed_20260726,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,3,2.613597707005838,2.6150156021072837,0.001417895101445854
yuquan_hanyuxuan,seed_20260726,rank_shuffle_gru,pca_reconstruction,1,0.8747393968003421,1,2,3,2.613597707005838,2.619255409525266,0.005657702519428209
yuquan_hanyuxuan,seed_20260726,rank_shuffle_gru,pca_reconstruction,2,0.9458160620905692,1,2,3,2.613597707005838,2.6196404395801203,0.00604273257428245
yuquan_hanyuxuan,seed_20260726,rank_shuffle_gru,pca_reconstruction,4,0.9873107027394857,1,2,3,2.613597707005838,2.613719686845017,0.00012197983917916488
yuquan_hanyuxuan,seed_20260726,rank_shuffle_gru,pca_reconstruction,8,0.9975471454689184,1,2,3,2.613597707005838,2.6132568023619966,-0.0003409046438411778
yuquan_hanyuxuan,seed_20260726,rank_shuffle_gru,pca_reconstruction,16,0.999734513941945,1,2,3,2.613597707005838,2.61348651021299,-0.00011119679284776751
yuquan_hanyuxuan,seed_20260726,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999983,1,2,3,2.613597707005838,2.6135977010173006,-5.988537221668366e-09
yuquan_huanghanwen,seed_20260726,full_history_gru,pca_inventory,-1,2.1023864907163246,2,3,4,1.8542417607096,,
yuquan_huanghanwen,seed_20260726,full_history_gru,pca_reconstruction,0,0.0,2,3,4,1.8542417607096,2.00230499156709,0.14806323085748985
yuquan_huanghanwen,seed_20260726,full_history_gru,pca_reconstruction,1,0.6732475300205598,2,3,4,1.8542417607096,1.885328996005893,0.03108723529629298
yuquan_huanghanwen,seed_20260726,full_history_gru,pca_reconstruction,2,0.8275379704018648,2,3,4,1.8542417607096,1.8752456559738555,0.0210038952642555
yuquan_huanghanwen,seed_20260726,full_history_gru,pca_reconstruction,4,0.9639050309314383,2,3,4,1.8542417607096,1.8529645021860872,-0.001277258523512792
yuquan_huanghanwen,seed_20260726,full_history_gru,pca_reconstruction,8,0.9912752894556034,2,3,4,1.8542417607096,1.8515570732264208,-0.0026846874831791823
yuquan_huanghanwen,seed_20260726,full_history_gru,pca_reconstruction,16,0.9985645230768635,2,3,4,1.8542417607096,1.8539604836214896,-0.00028127708811043206
yuquan_huanghanwen,seed_20260726,full_history_gru,pca_reconstruction,32,0.9999999999999988,2,3,4,1.8542417607096,1.8542417666091338,5.8995337504086365e-09
yuquan_huanghanwen,seed_20260726,rank_shuffle_gru,pca_inventory,-1,1.5046172002593812,1,2,3,1.8492860298500933,,
yuquan_huanghanwen,seed_20260726,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,3,1.8492860298500933,2.100483921735327,0.25119789188523356
yuquan_huanghanwen,seed_20260726,rank_shuffle_gru,pca_reconstruction,1,0.8100301750549698,1,2,3,1.8492860298500933,1.8727374627877718,0.023451432937678485
yuquan_huanghanwen,seed_20260726,rank_shuffle_gru,pca_reconstruction,2,0.9218994664203178,1,2,3,1.8492860298500933,1.8669051557781882,0.017619125928094892
yuquan_huanghanwen,seed_20260726,rank_shuffle_gru,pca_reconstruction,4,0.9807196624548119,1,2,3,1.8492860298500933,1.849347026444576,6.0996594482665145e-05
yuquan_huanghanwen,seed_20260726,rank_shuffle_gru,pca_reconstruction,8,0.994652983868961,1,2,3,1.8492860298500933,1.847659573262831,-0.0016264565872623482
yuquan_huanghanwen,seed_20260726,rank_shuffle_gru,pca_reconstruction,16,0.9994393665127931,1,2,3,1.8492860298500933,1.8492086620236508,-7.736782644252038e-05
yuquan_huanghanwen,seed_20260726,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999981,1,2,3,1.8492860298500933,1.8492860319487507,2.0986574700287974e-09
yuquan_litengsheng,seed_20260726,full_history_gru,pca_inventory,-1,2.6683724062178458,3,4,5,2.7604719801289335,,
yuquan_litengsheng,seed_20260726,full_history_gru,pca_reconstruction,0,0.0,3,4,5,2.7604719801289335,2.899012738946232,0.13854075881729866
yuquan_litengsheng,seed_20260726,full_history_gru,pca_reconstruction,1,0.5576048664509792,3,4,5,2.7604719801289335,2.872400659056552,0.11192867892761837
yuquan_litengsheng,seed_20260726,full_history_gru,pca_reconstruction,2,0.731976281153132,3,4,5,2.7604719801289335,2.792839512202508,0.032367532073574345
yuquan_litengsheng,seed_20260726,full_history_gru,pca_reconstruction,4,0.923108989587314,3,4,5,2.7604719801289335,2.768911817119566,0.008439836990632443
yuquan_litengsheng,seed_20260726,full_history_gru,pca_reconstruction,8,0.9806344791246193,3,4,5,2.7604719801289335,2.763639560722794,0.003167580593860464
yuquan_litengsheng,seed_20260726,full_history_gru,pca_reconstruction,16,0.9968727106125963,3,4,5,2.7604719801289335,2.760214715663106,-0.00025726446582741147
yuquan_litengsheng,seed_20260726,full_history_gru,pca_reconstruction,32,0.9999999999999984,3,4,5,2.7604719801289335,2.7604719790790364,-1.0498970581807043e-09
yuquan_litengsheng,seed_20260726,rank_shuffle_gru,pca_inventory,-1,1.4601298281930506,1,2,3,2.8348216683577214,,
yuquan_litengsheng,seed_20260726,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,3,2.8348216683577214,2.9034209524881818,0.06859928413046035
yuquan_litengsheng,seed_20260726,rank_shuffle_gru,pca_reconstruction,1,0.7976822055948296,1,2,3,2.8348216683577214,2.89540354739349,0.060581879035768615
yuquan_litengsheng,seed_20260726,rank_shuffle_gru,pca_reconstruction,2,0.8965617843522377,1,2,3,2.8348216683577214,2.8508613536883636,0.01603968533064215
yuquan_litengsheng,seed_20260726,rank_shuffle_gru,pca_reconstruction,4,0.9770093826390309,1,2,3,2.8348216683577214,2.836375358213147,0.0015536898554255885
yuquan_litengsheng,seed_20260726,rank_shuffle_gru,pca_reconstruction,8,0.9945594331085489,1,2,3,2.8348216683577214,2.833490083569733,-0.001331584787988227
yuquan_litengsheng,seed_20260726,rank_shuffle_gru,pca_reconstruction,16,0.9989547048873202,1,2,3,2.8348216683577214,2.834886074144716,6.440578699473676e-05
yuquan_litengsheng,seed_20260726,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999988,1,2,3,2.8348216683577214,2.834821659808223,-8.549498442533832e-09
yuquan_liyouran,seed_20260726,full_history_gru,pca_inventory,-1,2.7063078365272952,3,4,5,2.3163365567839436,,
yuquan_liyouran,seed_20260726,full_history_gru,pca_reconstruction,0,0.0,3,4,5,2.3163365567839436,2.361155869900045,0.044819313116101434
yuquan_liyouran,seed_20260726,full_history_gru,pca_reconstruction,1,0.5734398516972407,3,4,5,2.3163365567839436,2.345965414433002,0.02962885764905865
yuquan_liyouran,seed_20260726,full_history_gru,pca_reconstruction,2,0.7296065024457543,3,4,5,2.3163365567839436,2.326582526224788,0.010245969440844327
yuquan_liyouran,seed_20260726,full_history_gru,pca_reconstruction,4,0.9196431874725964,3,4,5,2.3163365567839436,2.3144319475522295,-0.001904609231714094
yuquan_liyouran,seed_20260726,full_history_gru,pca_reconstruction,8,0.9837856438099719,3,4,5,2.3163365567839436,2.316501328187428,0.00016477140348447605
yuquan_liyouran,seed_20260726,full_history_gru,pca_reconstruction,16,0.9968773740930045,3,4,5,2.3163365567839436,2.3162576525171605,-7.890426678303086e-05
yuquan_liyouran,seed_20260726,full_history_gru,pca_reconstruction,32,0.9999999999999983,3,4,5,2.3163365567839436,2.3163365501597286,-6.624214954342733e-09
yuquan_liyouran,seed_20260726,rank_shuffle_gru,pca_inventory,-1,1.3525268988515604,1,2,3,2.3492859979068808,,
yuquan_liyouran,seed_20260726,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,3,2.3492859979068808,2.3749049194970775,0.02561892159019674
yuquan_liyouran,seed_20260726,rank_shuffle_gru,pca_reconstruction,1,0.8546893857277673,1,2,3,2.3492859979068808,2.359364975673099,0.010078977766218244
yuquan_liyouran,seed_20260726,rank_shuffle_gru,pca_reconstruction,2,0.9288739617266271,1,2,3,2.3492859979068808,2.357098760592225,0.007812762685344143
yuquan_liyouran,seed_20260726,rank_shuffle_gru,pca_reconstruction,4,0.9793654896063969,1,2,3,2.3492859979068808,2.3508812910045425,0.0015952930976617097
yuquan_liyouran,seed_20260726,rank_shuffle_gru,pca_reconstruction,8,0.993956647517844,1,2,3,2.3492859979068808,2.3492078968064445,-7.81011004362675e-05
yuquan_liyouran,seed_20260726,rank_shuffle_gru,pca_reconstruction,16,0.9989636081522394,1,2,3,2.3492859979068808,2.3493958998675666,0.00010990196068583202
yuquan_liyouran,seed_20260726,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999988,1,2,3,2.3492859979068808,2.3492859888848043,-9.022076419284986e-09
yuquan_pengzihang,seed_20260726,full_history_gru,pca_inventory,-1,2.263553176733559,3,4,5,1.8472341903521023,,
yuquan_pengzihang,seed_20260726,full_history_gru,pca_reconstruction,0,0.0,3,4,5,1.8472341903521023,1.923960441669505,0.07672625131740274
yuquan_pengzihang,seed_20260726,full_history_gru,pca_reconstruction,1,0.6555372111581532,3,4,5,1.8472341903521023,1.8596518895620435,0.01241769920994118
yuquan_pengzihang,seed_20260726,full_history_gru,pca_reconstruction,2,0.7902781077271003,3,4,5,1.8472341903521023,1.8603860084321984,0.013151818080096023
yuquan_pengzihang,seed_20260726,full_history_gru,pca_reconstruction,4,0.9322348342458568,3,4,5,1.8472341903521023,1.847888885386458,0.0006546950343555569
yuquan_pengzihang,seed_20260726,full_history_gru,pca_reconstruction,8,0.9864188185339957,3,4,5,1.8472341903521023,1.8450884598052368,-0.0021457305468655097
yuquan_pengzihang,seed_20260726,full_history_gru,pca_reconstruction,16,0.9975295612828801,3,4,5,1.8472341903521023,1.8472280701109112,-6.12024119117649e-06
yuquan_pengzihang,seed_20260726,full_history_gru,pca_reconstruction,32,0.9999999999999986,3,4,5,1.8472341903521023,1.8472342009643572,1.061225485265993e-08
yuquan_pengzihang,seed_20260726,rank_shuffle_gru,pca_inventory,-1,1.4088253453477964,1,2,3,1.8532792237992852,,
yuquan_pengzihang,seed_20260726,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,3,1.8532792237992852,1.9551670795499583,0.10188785575067305
yuquan_pengzihang,seed_20260726,rank_shuffle_gru,pca_reconstruction,1,0.8443125295756584,1,2,3,1.8532792237992852,1.8650658866712861,0.01178666287200092
yuquan_pengzihang,seed_20260726,rank_shuffle_gru,pca_reconstruction,2,0.9169344968750495,1,2,3,1.8532792237992852,1.8583764225194415,0.005097198720156237
yuquan_pengzihang,seed_20260726,rank_shuffle_gru,pca_reconstruction,4,0.9807138924384681,1,2,3,1.8532792237992852,1.8529771295519868,-0.0003020942472984345
yuquan_pengzihang,seed_20260726,rank_shuffle_gru,pca_reconstruction,8,0.9952151032241809,1,2,3,1.8532792237992852,1.8521888705251783,-0.0010903532741068922
yuquan_pengzihang,seed_20260726,rank_shuffle_gru,pca_reconstruction,16,0.9992229882993666,1,2,3,1.8532792237992852,1.8531663680246093,-0.0001128557746759018
yuquan_pengzihang,seed_20260726,rank_shuffle_gru,pca_reconstruction,32,0.999999999999999,1,2,3,1.8532792237992852,1.8532792292642812,5.464996011284029e-09
yuquan_songzishuo,seed_20260726,full_history_gru,pca_inventory,-1,3.0113476967067307,3,5,6,3.1870895657585625,,
yuquan_songzishuo,seed_20260726,full_history_gru,pca_reconstruction,0,0.0,3,5,6,3.1870895657585625,3.2046949489560643,0.017605383197501823
yuquan_songzishuo,seed_20260726,full_history_gru,pca_reconstruction,1,0.4917835969829165,3,5,6,3.1870895657585625,3.215030563578005,0.027940997819442703
yuquan_songzishuo,seed_20260726,full_history_gru,pca_reconstruction,2,0.7587014635813347,3,5,6,3.1870895657585625,3.2107633466089225,0.023673780850359982
yuquan_songzishuo,seed_20260726,full_history_gru,pca_reconstruction,4,0.9005003424734112,3,5,6,3.1870895657585625,3.18810387262707,0.001014306868507564
yuquan_songzishuo,seed_20260726,full_history_gru,pca_reconstruction,8,0.977040485289,3,5,6,3.1870895657585625,3.187258082883265,0.00016851712470256075
yuquan_songzishuo,seed_20260726,full_history_gru,pca_reconstruction,16,0.9951374892640711,3,5,6,3.1870895657585625,3.187090669878116,1.1041195535632653e-06
yuquan_songzishuo,seed_20260726,full_history_gru,pca_reconstruction,32,0.9999999999999988,3,5,6,3.1870895657585625,3.1870895657083653,-5.019717974619198e-11
yuquan_songzishuo,seed_20260726,rank_shuffle_gru,pca_inventory,-1,1.4230990115259592,1,2,3,3.2363976274602346,,
yuquan_songzishuo,seed_20260726,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,3,3.2363976274602346,3.229238141164996,-0.0071594862952384375
yuquan_songzishuo,seed_20260726,rank_shuffle_gru,pca_reconstruction,1,0.8276233293577736,1,2,3,3.2363976274602346,3.246004870746414,0.009607243286179568
yuquan_songzishuo,seed_20260726,rank_shuffle_gru,pca_reconstruction,2,0.8958361559350548,1,2,3,3.2363976274602346,3.2455386066902907,0.009140979230056079
yuquan_songzishuo,seed_20260726,rank_shuffle_gru,pca_reconstruction,4,0.9720502477466065,1,2,3,3.2363976274602346,3.2376789678883653,0.0012813404281306617
yuquan_songzishuo,seed_20260726,rank_shuffle_gru,pca_reconstruction,8,0.9912210719266755,1,2,3,3.2363976274602346,3.236361494520464,-3.613293977045018e-05
yuquan_songzishuo,seed_20260726,rank_shuffle_gru,pca_reconstruction,16,0.9981260042479073,1,2,3,3.2363976274602346,3.2363455064214444,-5.212103879026486e-05
yuquan_songzishuo,seed_20260726,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999983,1,2,3,3.2363976274602346,3.236397633257852,5.797617497194096e-09
yuquan_sunyuanxin,seed_20260726,full_history_gru,pca_inventory,-1,1.7361466143822524,2,3,4,1.9379886311187824,,
yuquan_sunyuanxin,seed_20260726,full_history_gru,pca_reconstruction,0,0.0,2,3,4,1.9379886311187824,1.97502073221177,0.03703210109298771
yuquan_sunyuanxin,seed_20260726,full_history_gru,pca_reconstruction,1,0.749107680972902,2,3,4,1.9379886311187824,1.93278126827996,-0.005207362838822283
yuquan_sunyuanxin,seed_20260726,full_history_gru,pca_reconstruction,2,0.868479340784479,2,3,4,1.9379886311187824,1.9373160144609705,-0.0006726166578119308
yuquan_sunyuanxin,seed_20260726,full_history_gru,pca_reconstruction,4,0.9798258958871037,2,3,4,1.9379886311187824,1.9375644468125395,-0.00042418430624291403
yuquan_sunyuanxin,seed_20260726,full_history_gru,pca_reconstruction,8,0.9947780789093109,2,3,4,1.9379886311187824,1.938356621130919,0.0003679900121367208
yuquan_sunyuanxin,seed_20260726,full_history_gru,pca_reconstruction,16,0.9993626739774136,2,3,4,1.9379886311187824,1.9379733540295332,-1.527708924919935e-05
yuquan_sunyuanxin,seed_20260726,full_history_gru,pca_reconstruction,32,0.9999999999999986,2,3,4,1.9379886311187824,1.937988615993675,-1.5125107388769266e-08
yuquan_sunyuanxin,seed_20260726,rank_shuffle_gru,pca_inventory,-1,1.4084577467435457,1,2,3,1.9220500231575068,,
yuquan_sunyuanxin,seed_20260726,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,3,1.9220500231575068,2.002094195038784,0.080044171881277
yuquan_sunyuanxin,seed_20260726,rank_shuffle_gru,pca_reconstruction,1,0.837749706785249,1,2,3,1.9220500231575068,1.92600447455278,0.003954451395273173
yuquan_sunyuanxin,seed_20260726,rank_shuffle_gru,pca_reconstruction,2,0.9417380039681462,1,2,3,1.9220500231575068,1.9234731799097873,0.0014231567522804411
yuquan_sunyuanxin,seed_20260726,rank_shuffle_gru,pca_reconstruction,4,0.9825841157375691,1,2,3,1.9220500231575068,1.9223735416928265,0.0003235185353196446
yuquan_sunyuanxin,seed_20260726,rank_shuffle_gru,pca_reconstruction,8,0.9975437154155561,1,2,3,1.9220500231575068,1.92217615575523,0.00012613259772309426
yuquan_sunyuanxin,seed_20260726,rank_shuffle_gru,pca_reconstruction,16,0.9996247025379019,1,2,3,1.9220500231575068,1.9220011798049172,-4.884335258958927e-05
yuquan_sunyuanxin,seed_20260726,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999984,1,2,3,1.9220500231575068,1.922050013044455,-1.011305172937682e-08
yuquan_wangyiyang,seed_20260726,full_history_gru,pca_inventory,-1,1.988073529145742,2,3,4,2.5562583994231294,,
